id,date,store_nbr,family,sales,onpromotion
33766,2013-01-19,7,CLEANING,868.0,0
33789,2013-01-19,7,PRODUCE,0.0,0
33794,2013-01-19,8,BEAUTY,5.0,0
33799,2013-01-19,8,CLEANING,1412.0,0
33822,2013-01-19,8,PRODUCE,0.0,0
33827,2013-01-19,9,BEAUTY,2.0,0
33832,2013-01-19,9,CLEANING,1748.0,0
33855,2013-01-19,9,PRODUCE,0.0,0
33860,2013-01-20,1,BEAUTY,1.0,0
33865,2013-01-20,1,CLEANING,240.0,0
33888,2013-01-20,1,PRODUCE,0.0,0
33893,2013-01-20,10,BEAUTY,3.0,0
33898,2013-01-20,10,CLEANING,840.0,0
33921,2013-01-20,10,PRODUCE,0.0,0
34223,2013-01-20,2,BEAUTY,10.0,0
34228,2013-01-20,2,CLEANING,1089.0,0
34251,2013-01-20,2,PRODUCE,0.0,0
34586,2013-01-20,3,BEAUTY,9.0,0
34591,2013-01-20,3,CLEANING,2692.0,0
34614,2013-01-20,3,PRODUCE,0.0,0
34949,2013-01-20,4,BEAUTY,9.0,0
34954,2013-01-20,4,CLEANING,1139.0,0
34977,2013-01-20,4,PRODUCE,0.0,0
35312,2013-01-20,5,BEAUTY,8.0,0
35317,2013-01-20,5,CLEANING,1414.0,0
35340,2013-01-20,5,PRODUCE,0.0,0
35510,2013-01-20,6,BEAUTY,11.0,0
35515,2013-01-20,6,CLEANING,1627.0,0
35538,2013-01-20,6,PRODUCE,0.0,0
35543,2013-01-20,7,BEAUTY,3.0,0
35548,2013-01-20,7,CLEANING,908.0,0
35571,2013-01-20,7,PRODUCE,0.0,0
35576,2013-01-20,8,BEAUTY,10.0,0
35581,2013-01-20,8,CLEANING,1607.0,0
35604,2013-01-20,8,PRODUCE,0.0,0
35609,2013-01-20,9,BEAUTY,4.0,0
35614,2013-01-20,9,CLEANING,1877.0,0
35637,2013-01-20,9,PRODUCE,0.0,0
35642,2013-01-21,1,BEAUTY,0.0,0
35647,2013-01-21,1,CLEANING,620.0,0
35670,2013-01-21,1,PRODUCE,0.0,0
35675,2013-01-21,10,BEAUTY,1.0,0
35680,2013-01-21,10,CLEANING,764.0,0
35703,2013-01-21,10,PRODUCE,0.0,0
36005,2013-01-21,2,BEAUTY,4.0,0
36010,2013-01-21,2,CLEANING,836.0,0
36033,2013-01-21,2,PRODUCE,0.0,0
36368,2013-01-21,3,BEAUTY,6.0,0
36373,2013-01-21,3,CLEANING,1791.0,0
36396,2013-01-21,3,PRODUCE,0.0,0
36731,2013-01-21,4,BEAUTY,3.0,0
36736,2013-01-21,4,CLEANING,751.0,0
36759,2013-01-21,4,PRODUCE,0.0,0
37094,2013-01-21,5,BEAUTY,7.0,0
37099,2013-01-21,5,CLEANING,1025.0,0
37122,2013-01-21,5,PRODUCE,0.0,0
37292,2013-01-21,6,BEAUTY,1.0,0
37297,2013-01-21,6,CLEANING,980.0,0
37320,2013-01-21,6,PRODUCE,0.0,0
37325,2013-01-21,7,BEAUTY,4.0,0
37330,2013-01-21,7,CLEANING,1094.0,0
37353,2013-01-21,7,PRODUCE,0.0,0
37358,2013-01-21,8,BEAUTY,2.0,0
37363,2013-01-21,8,CLEANING,1053.0,0
37386,2013-01-21,8,PRODUCE,0.0,0
37391,2013-01-21,9,BEAUTY,6.0,0
37396,2013-01-21,9,CLEANING,1517.0,0
37419,2013-01-21,9,PRODUCE,0.0,0
37424,2013-01-22,1,BEAUTY,1.0,0
37429,2013-01-22,1,CLEANING,777.0,0
37452,2013-01-22,1,PRODUCE,0.0,0
37457,2013-01-22,10,BEAUTY,3.0,0
37462,2013-01-22,10,CLEANING,701.0,0
37485,2013-01-22,10,PRODUCE,0.0,0
37787,2013-01-22,2,BEAUTY,3.0,0
37792,2013-01-22,2,CLEANING,786.0,0
37815,2013-01-22,2,PRODUCE,0.0,0
38150,2013-01-22,3,BEAUTY,6.0,0
38155,2013-01-22,3,CLEANING,1711.0,0
38178,2013-01-22,3,PRODUCE,0.0,0
38513,2013-01-22,4,BEAUTY,5.0,0
38518,2013-01-22,4,CLEANING,657.0,0
38541,2013-01-22,4,PRODUCE,0.0,0
38876,2013-01-22,5,BEAUTY,3.0,0
38881,2013-01-22,5,CLEANING,918.0,0
38904,2013-01-22,5,PRODUCE,0.0,0
39074,2013-01-22,6,BEAUTY,5.0,0
39079,2013-01-22,6,CLEANING,945.0,0
39102,2013-01-22,6,PRODUCE,0.0,0
39107,2013-01-22,7,BEAUTY,4.0,0
39112,2013-01-22,7,CLEANING,939.0,0
39135,2013-01-22,7,PRODUCE,0.0,0
39140,2013-01-22,8,BEAUTY,4.0,0
39145,2013-01-22,8,CLEANING,1051.0,0
39168,2013-01-22,8,PRODUCE,0.0,0
39173,2013-01-22,9,BEAUTY,4.0,0
39178,2013-01-22,9,CLEANING,1235.0,0
39201,2013-01-22,9,PRODUCE,0.0,0
39206,2013-01-23,1,BEAUTY,0.0,0
39211,2013-01-23,1,CLEANING,765.0,0
39234,2013-01-23,1,PRODUCE,0.0,0
39239,2013-01-23,10,BEAUTY,0.0,0
39244,2013-01-23,10,CLEANING,579.0,0
39267,2013-01-23,10,PRODUCE,0.0,0
39569,2013-01-23,2,BEAUTY,1.0,0
39574,2013-01-23,2,CLEANING,719.0,0
39597,2013-01-23,2,PRODUCE,0.0,0
39932,2013-01-23,3,BEAUTY,4.0,0
39937,2013-01-23,3,CLEANING,1506.0,0
39960,2013-01-23,3,PRODUCE,0.0,0
40295,2013-01-23,4,BEAUTY,0.0,0
40300,2013-01-23,4,CLEANING,698.0,0
40323,2013-01-23,4,PRODUCE,0.0,0
40658,2013-01-23,5,BEAUTY,3.0,0
40663,2013-01-23,5,CLEANING,1105.0,0
40686,2013-01-23,5,PRODUCE,0.0,0
40856,2013-01-23,6,BEAUTY,5.0,0
40861,2013-01-23,6,CLEANING,1075.0,0
40884,2013-01-23,6,PRODUCE,0.0,0
40889,2013-01-23,7,BEAUTY,1.0,0
40894,2013-01-23,7,CLEANING,922.0,0
40917,2013-01-23,7,PRODUCE,0.0,0
40922,2013-01-23,8,BEAUTY,2.0,0
40927,2013-01-23,8,CLEANING,1085.0,0
40950,2013-01-23,8,PRODUCE,0.0,0
40955,2013-01-23,9,BEAUTY,2.0,0
40960,2013-01-23,9,CLEANING,1160.0,0
40983,2013-01-23,9,PRODUCE,0.0,0
40988,2013-01-24,1,BEAUTY,0.0,0
40993,2013-01-24,1,CLEANING,622.0,0
41016,2013-01-24,1,PRODUCE,0.0,0
41021,2013-01-24,10,BEAUTY,2.0,0
41026,2013-01-24,10,CLEANING,483.0,0
41049,2013-01-24,10,PRODUCE,0.0,0
41351,2013-01-24,2,BEAUTY,1.0,0
41356,2013-01-24,2,CLEANING,682.0,0
41379,2013-01-24,2,PRODUCE,0.0,0
41714,2013-01-24,3,BEAUTY,3.0,0
41719,2013-01-24,3,CLEANING,1377.0,0
41742,2013-01-24,3,PRODUCE,0.0,0
42077,2013-01-24,4,BEAUTY,2.0,0
42082,2013-01-24,4,CLEANING,561.0,0
42105,2013-01-24,4,PRODUCE,0.0,0
42440,2013-01-24,5,BEAUTY,2.0,0
42445,2013-01-24,5,CLEANING,825.0,0
42468,2013-01-24,5,PRODUCE,0.0,0
42638,2013-01-24,6,BEAUTY,1.0,0
42643,2013-01-24,6,CLEANING,899.0,0
42666,2013-01-24,6,PRODUCE,0.0,0
42671,2013-01-24,7,BEAUTY,3.0,0
42676,2013-01-24,7,CLEANING,827.0,0
42699,2013-01-24,7,PRODUCE,0.0,0
42704,2013-01-24,8,BEAUTY,3.0,0
42709,2013-01-24,8,CLEANING,925.0,0
42732,2013-01-24,8,PRODUCE,0.0,0
42737,2013-01-24,9,BEAUTY,1.0,0
42742,2013-01-24,9,CLEANING,947.0,0
42765,2013-01-24,9,PRODUCE,0.0,0
42770,2013-01-25,1,BEAUTY,2.0,0
42775,2013-01-25,1,CLEANING,699.0,0
42798,2013-01-25,1,PRODUCE,0.0,0
42803,2013-01-25,10,BEAUTY,1.0,0
42808,2013-01-25,10,CLEANING,673.0,0
42831,2013-01-25,10,PRODUCE,0.0,0
43133,2013-01-25,2,BEAUTY,2.0,0
43138,2013-01-25,2,CLEANING,741.0,0
43161,2013-01-25,2,PRODUCE,0.0,0
43496,2013-01-25,3,BEAUTY,4.0,0
43501,2013-01-25,3,CLEANING,1565.0,0
43524,2013-01-25,3,PRODUCE,0.0,0
43859,2013-01-25,4,BEAUTY,3.0,0
43864,2013-01-25,4,CLEANING,759.0,0
43887,2013-01-25,4,PRODUCE,0.0,0
44222,2013-01-25,5,BEAUTY,6.0,0
44227,2013-01-25,5,CLEANING,960.0,0
44250,2013-01-25,5,PRODUCE,0.0,0
44420,2013-01-25,6,BEAUTY,3.0,0
44425,2013-01-25,6,CLEANING,870.0,0
44448,2013-01-25,6,PRODUCE,0.0,0
44453,2013-01-25,7,BEAUTY,4.0,0
44458,2013-01-25,7,CLEANING,773.0,0
44481,2013-01-25,7,PRODUCE,0.0,0
44486,2013-01-25,8,BEAUTY,3.0,0
44491,2013-01-25,8,CLEANING,959.0,0
44514,2013-01-25,8,PRODUCE,0.0,0
44519,2013-01-25,9,BEAUTY,3.0,0
44524,2013-01-25,9,CLEANING,821.0,0
44547,2013-01-25,9,PRODUCE,0.0,0
44552,2013-01-26,1,BEAUTY,1.0,0
44557,2013-01-26,1,CLEANING,542.0,0
44580,2013-01-26,1,PRODUCE,0.0,0
44585,2013-01-26,10,BEAUTY,1.0,0
44590,2013-01-26,10,CLEANING,887.0,0
44613,2013-01-26,10,PRODUCE,0.0,0
44915,2013-01-26,2,BEAUTY,2.0,0
44920,2013-01-26,2,CLEANING,1012.0,0
44943,2013-01-26,2,PRODUCE,0.0,0
45278,2013-01-26,3,BEAUTY,6.0,0
45283,2013-01-26,3,CLEANING,2115.0,0
45306,2013-01-26,3,PRODUCE,0.0,0
45641,2013-01-26,4,BEAUTY,2.0,0
45646,2013-01-26,4,CLEANING,1005.0,0
45669,2013-01-26,4,PRODUCE,0.0,0
46004,2013-01-26,5,BEAUTY,3.0,0
46009,2013-01-26,5,CLEANING,1199.0,0
46032,2013-01-26,5,PRODUCE,0.0,0
46202,2013-01-26,6,BEAUTY,7.0,0
46207,2013-01-26,6,CLEANING,1333.0,0
46230,2013-01-26,6,PRODUCE,0.0,0
46235,2013-01-26,7,BEAUTY,5.0,0
46240,2013-01-26,7,CLEANING,805.0,0
46263,2013-01-26,7,PRODUCE,0.0,0
46268,2013-01-26,8,BEAUTY,5.0,0
46273,2013-01-26,8,CLEANING,1350.0,0
46296,2013-01-26,8,PRODUCE,0.0,0
46301,2013-01-26,9,BEAUTY,2.0,0
46306,2013-01-26,9,CLEANING,1647.0,0
46329,2013-01-26,9,PRODUCE,0.0,0
46334,2013-01-27,1,BEAUTY,0.0,0
46339,2013-01-27,1,CLEANING,243.0,0
46362,2013-01-27,1,PRODUCE,0.0,0
46367,2013-01-27,10,BEAUTY,1.0,0
46372,2013-01-27,10,CLEANING,777.0,0
46395,2013-01-27,10,PRODUCE,0.0,0
46697,2013-01-27,2,BEAUTY,6.0,0
46702,2013-01-27,2,CLEANING,1025.0,0
46725,2013-01-27,2,PRODUCE,0.0,0
47060,2013-01-27,3,BEAUTY,18.0,0
47065,2013-01-27,3,CLEANING,2355.0,0
47088,2013-01-27,3,PRODUCE,0.0,0
47423,2013-01-27,4,BEAUTY,10.0,0
47428,2013-01-27,4,CLEANING,1103.0,0
47451,2013-01-27,4,PRODUCE,0.0,0
47786,2013-01-27,5,BEAUTY,3.0,0
47791,2013-01-27,5,CLEANING,1128.0,0
47814,2013-01-27,5,PRODUCE,0.0,0
47984,2013-01-27,6,BEAUTY,7.0,0
47989,2013-01-27,6,CLEANING,1552.0,0
48012,2013-01-27,6,PRODUCE,0.0,0
48017,2013-01-27,7,BEAUTY,1.0,0
48022,2013-01-27,7,CLEANING,814.0,0
48045,2013-01-27,7,PRODUCE,0.0,0
48050,2013-01-27,8,BEAUTY,5.0,0
48055,2013-01-27,8,CLEANING,1447.0,0
48078,2013-01-27,8,PRODUCE,0.0,0
48083,2013-01-27,9,BEAUTY,3.0,0
48088,2013-01-27,9,CLEANING,1568.0,0
48111,2013-01-27,9,PRODUCE,0.0,0
48116,2013-01-28,1,BEAUTY,0.0,0
48121,2013-01-28,1,CLEANING,623.0,0
48144,2013-01-28,1,PRODUCE,0.0,0
48149,2013-01-28,10,BEAUTY,1.0,0
48154,2013-01-28,10,CLEANING,757.0,0
48177,2013-01-28,10,PRODUCE,0.0,0
48479,2013-01-28,2,BEAUTY,3.0,0
48484,2013-01-28,2,CLEANING,718.0,0
48507,2013-01-28,2,PRODUCE,0.0,0
48842,2013-01-28,3,BEAUTY,6.0,0
48847,2013-01-28,3,CLEANING,1434.0,0
48870,2013-01-28,3,PRODUCE,0.0,0
49205,2013-01-28,4,BEAUTY,4.0,0
49210,2013-01-28,4,CLEANING,712.0,0
49233,2013-01-28,4,PRODUCE,0.0,0
49568,2013-01-28,5,BEAUTY,8.0,0
49573,2013-01-28,5,CLEANING,1018.0,0
49596,2013-01-28,5,PRODUCE,0.0,0
49766,2013-01-28,6,BEAUTY,3.0,0
49771,2013-01-28,6,CLEANING,983.0,0
49794,2013-01-28,6,PRODUCE,0.0,0
49799,2013-01-28,7,BEAUTY,4.0,0
49804,2013-01-28,7,CLEANING,1009.0,0
49827,2013-01-28,7,PRODUCE,0.0,0
49832,2013-01-28,8,BEAUTY,4.0,0
49837,2013-01-28,8,CLEANING,1013.0,0
49860,2013-01-28,8,PRODUCE,0.0,0
49865,2013-01-28,9,BEAUTY,4.0,0
49870,2013-01-28,9,CLEANING,1044.0,0
49893,2013-01-28,9,PRODUCE,0.0,0
49898,2013-01-29,1,BEAUTY,3.0,0
49903,2013-01-29,1,CLEANING,612.0,0
49926,2013-01-29,1,PRODUCE,0.0,0
49931,2013-01-29,10,BEAUTY,0.0,0
49936,2013-01-29,10,CLEANING,757.0,0
49959,2013-01-29,10,PRODUCE,0.0,0
50261,2013-01-29,2,BEAUTY,3.0,0
50266,2013-01-29,2,CLEANING,713.0,0
50289,2013-01-29,2,PRODUCE,0.0,0
50624,2013-01-29,3,BEAUTY,4.0,0
50629,2013-01-29,3,CLEANING,1447.0,0
50652,2013-01-29,3,PRODUCE,0.0,0
50987,2013-01-29,4,BEAUTY,0.0,0
50992,2013-01-29,4,CLEANING,698.0,0
51015,2013-01-29,4,PRODUCE,0.0,0
51350,2013-01-29,5,BEAUTY,0.0,0
51355,2013-01-29,5,CLEANING,867.0,0
51378,2013-01-29,5,PRODUCE,0.0,0
51548,2013-01-29,6,BEAUTY,4.0,0
51553,2013-01-29,6,CLEANING,762.0,0
51576,2013-01-29,6,PRODUCE,0.0,0
51581,2013-01-29,7,BEAUTY,9.0,0
51586,2013-01-29,7,CLEANING,758.0,0
51609,2013-01-29,7,PRODUCE,0.0,0
51614,2013-01-29,8,BEAUTY,1.0,0
51619,2013-01-29,8,CLEANING,1021.0,0
51642,2013-01-29,8,PRODUCE,0.0,0
51647,2013-01-29,9,BEAUTY,2.0,0
51652,2013-01-29,9,CLEANING,871.0,0
51675,2013-01-29,9,PRODUCE,0.0,0
51680,2013-01-30,1,BEAUTY,3.0,0
51685,2013-01-30,1,CLEANING,926.0,0
51708,2013-01-30,1,PRODUCE,0.0,0
51713,2013-01-30,10,BEAUTY,0.0,0
51718,2013-01-30,10,CLEANING,612.0,0
51741,2013-01-30,10,PRODUCE,0.0,0
52043,2013-01-30,2,BEAUTY,8.0,0
52048,2013-01-30,2,CLEANING,776.0,0
52071,2013-01-30,2,PRODUCE,0.0,0
52406,2013-01-30,3,BEAUTY,3.0,0
52411,2013-01-30,3,CLEANING,1844.0,0
52434,2013-01-30,3,PRODUCE,0.0,0
52769,2013-01-30,4,BEAUTY,2.0,0
52774,2013-01-30,4,CLEANING,829.0,0
52797,2013-01-30,4,PRODUCE,0.0,0
53132,2013-01-30,5,BEAUTY,2.0,0
53137,2013-01-30,5,CLEANING,961.0,0
53160,2013-01-30,5,PRODUCE,0.0,0
53330,2013-01-30,6,BEAUTY,2.0,0
53335,2013-01-30,6,CLEANING,927.0,0
53358,2013-01-30,6,PRODUCE,0.0,0
53363,2013-01-30,7,BEAUTY,2.0,0
53368,2013-01-30,7,CLEANING,1103.0,0
53391,2013-01-30,7,PRODUCE,0.0,0
53396,2013-01-30,8,BEAUTY,5.0,0
53401,2013-01-30,8,CLEANING,1152.0,0
53424,2013-01-30,8,PRODUCE,0.0,0
53429,2013-01-30,9,BEAUTY,3.0,0
53434,2013-01-30,9,CLEANING,1021.0,0
53457,2013-01-30,9,PRODUCE,0.0,0
53462,2013-01-31,1,BEAUTY,2.0,0
53467,2013-01-31,1,CLEANING,706.0,0
53490,2013-01-31,1,PRODUCE,0.0,0
53495,2013-01-31,10,BEAUTY,0.0,0
53500,2013-01-31,10,CLEANING,566.0,0
53523,2013-01-31,10,PRODUCE,0.0,0
53825,2013-01-31,2,BEAUTY,4.0,0
53830,2013-01-31,2,CLEANING,665.0,0
53853,2013-01-31,2,PRODUCE,0.0,0
54188,2013-01-31,3,BEAUTY,3.0,0
54193,2013-01-31,3,CLEANING,1355.0,0
54216,2013-01-31,3,PRODUCE,0.0,0
54551,2013-01-31,4,BEAUTY,0.0,0
54556,2013-01-31,4,CLEANING,636.0,0
54579,2013-01-31,4,PRODUCE,0.0,0
54914,2013-01-31,5,BEAUTY,4.0,0
54919,2013-01-31,5,CLEANING,892.0,0
54942,2013-01-31,5,PRODUCE,0.0,0
55112,2013-01-31,6,BEAUTY,2.0,0
55117,2013-01-31,6,CLEANING,912.0,0
55140,2013-01-31,6,PRODUCE,0.0,0
55145,2013-01-31,7,BEAUTY,0.0,0
55150,2013-01-31,7,CLEANING,939.0,0
55173,2013-01-31,7,PRODUCE,0.0,0
55178,2013-01-31,8,BEAUTY,4.0,0
55183,2013-01-31,8,CLEANING,1015.0,0
55206,2013-01-31,8,PRODUCE,0.0,0
55211,2013-01-31,9,BEAUTY,7.0,0
55216,2013-01-31,9,CLEANING,1238.0,0
55239,2013-01-31,9,PRODUCE,0.0,0
55244,2013-02-01,1,BEAUTY,0.0,0
55249,2013-02-01,1,CLEANING,739.0,0
55272,2013-02-01,1,PRODUCE,0.0,0
55277,2013-02-01,10,BEAUTY,0.0,0
55282,2013-02-01,10,CLEANING,840.0,0
55305,2013-02-01,10,PRODUCE,0.0,0
55607,2013-02-01,2,BEAUTY,2.0,0
55612,2013-02-01,2,CLEANING,1369.0,0
55635,2013-02-01,2,PRODUCE,0.0,0
55970,2013-02-01,3,BEAUTY,4.0,0
55975,2013-02-01,3,CLEANING,2009.0,0
55998,2013-02-01,3,PRODUCE,0.0,0
56333,2013-02-01,4,BEAUTY,2.0,0
56338,2013-02-01,4,CLEANING,945.0,0
56361,2013-02-01,4,PRODUCE,0.0,0
56696,2013-02-01,5,BEAUTY,2.0,0
56701,2013-02-01,5,CLEANING,1130.0,0
56724,2013-02-01,5,PRODUCE,0.0,0
56894,2013-02-01,6,BEAUTY,6.0,0
56899,2013-02-01,6,CLEANING,1245.0,0
56922,2013-02-01,6,PRODUCE,0.0,0
56927,2013-02-01,7,BEAUTY,4.0,0
56932,2013-02-01,7,CLEANING,1112.0,0
56955,2013-02-01,7,PRODUCE,0.0,0
56960,2013-02-01,8,BEAUTY,2.0,0
56965,2013-02-01,8,CLEANING,1189.0,0
56988,2013-02-01,8,PRODUCE,0.0,0
56993,2013-02-01,9,BEAUTY,8.0,0
56998,2013-02-01,9,CLEANING,1577.0,0
57021,2013-02-01,9,PRODUCE,0.0,0
57026,2013-02-02,1,BEAUTY,4.0,0
57031,2013-02-02,1,CLEANING,691.0,0
57054,2013-02-02,1,PRODUCE,0.0,0
57059,2013-02-02,10,BEAUTY,1.0,0
57064,2013-02-02,10,CLEANING,1409.0,0
57087,2013-02-02,10,PRODUCE,0.0,0
57389,2013-02-02,2,BEAUTY,5.0,0
57394,2013-02-02,2,CLEANING,1267.0,0
57417,2013-02-02,2,PRODUCE,0.0,0
57752,2013-02-02,3,BEAUTY,19.0,0
57757,2013-02-02,3,CLEANING,2524.0,0
57780,2013-02-02,3,PRODUCE,0.0,0
58115,2013-02-02,4,BEAUTY,4.0,0
58120,2013-02-02,4,CLEANING,1182.0,0
58143,2013-02-02,4,PRODUCE,0.0,0
58478,2013-02-02,5,BEAUTY,10.0,0
58483,2013-02-02,5,CLEANING,1470.0,0
58506,2013-02-02,5,PRODUCE,0.0,0
58676,2013-02-02,6,BEAUTY,7.0,0
58681,2013-02-02,6,CLEANING,1878.0,0
58704,2013-02-02,6,PRODUCE,0.0,0
58709,2013-02-02,7,BEAUTY,5.0,0
58714,2013-02-02,7,CLEANING,997.0,0
58737,2013-02-02,7,PRODUCE,0.0,0
58742,2013-02-02,8,BEAUTY,4.0,0
58747,2013-02-02,8,CLEANING,1636.0,0
58770,2013-02-02,8,PRODUCE,0.0,0
58775,2013-02-02,9,BEAUTY,7.0,0
58780,2013-02-02,9,CLEANING,2621.0,0
58803,2013-02-02,9,PRODUCE,0.0,0
58808,2013-02-03,1,BEAUTY,3.0,0
58813,2013-02-03,1,CLEANING,251.0,0
58836,2013-02-03,1,PRODUCE,0.0,0
58841,2013-02-03,10,BEAUTY,2.0,0
58846,2013-02-03,10,CLEANING,944.0,0
58869,2013-02-03,10,PRODUCE,0.0,0
59171,2013-02-03,2,BEAUTY,16.0,0
59176,2013-02-03,2,CLEANING,1222.0,0
59199,2013-02-03,2,PRODUCE,0.0,0
59534,2013-02-03,3,BEAUTY,12.0,0
59539,2013-02-03,3,CLEANING,2592.0,0
59562,2013-02-03,3,PRODUCE,0.0,0
59897,2013-02-03,4,BEAUTY,3.0,0
59902,2013-02-03,4,CLEANING,1299.0,0
59925,2013-02-03,4,PRODUCE,0.0,0
60260,2013-02-03,5,BEAUTY,7.0,0
60265,2013-02-03,5,CLEANING,1511.0,0
60288,2013-02-03,5,PRODUCE,0.0,0
60458,2013-02-03,6,BEAUTY,7.0,0
60463,2013-02-03,6,CLEANING,1901.0,0
60486,2013-02-03,6,PRODUCE,0.0,0
60491,2013-02-03,7,BEAUTY,3.0,0
60496,2013-02-03,7,CLEANING,882.0,0
60519,2013-02-03,7,PRODUCE,0.0,0
60524,2013-02-03,8,BEAUTY,5.0,0
60529,2013-02-03,8,CLEANING,1465.0,0
60552,2013-02-03,8,PRODUCE,0.0,0
60557,2013-02-03,9,BEAUTY,6.0,0
60562,2013-02-03,9,CLEANING,2426.0,0
60585,2013-02-03,9,PRODUCE,0.0,0
60590,2013-02-04,1,BEAUTY,0.0,0
60595,2013-02-04,1,CLEANING,699.0,0
60618,2013-02-04,1,PRODUCE,0.0,0
60623,2013-02-04,10,BEAUTY,3.0,0
60628,2013-02-04,10,CLEANING,802.0,0
60651,2013-02-04,10,PRODUCE,0.0,0
60953,2013-02-04,2,BEAUTY,6.0,0
60958,2013-02-04,2,CLEANING,827.0,0
60981,2013-02-04,2,PRODUCE,0.0,0
61316,2013-02-04,3,BEAUTY,4.0,0
61321,2013-02-04,3,CLEANING,1950.0,0
61344,2013-02-04,3,PRODUCE,0.0,0
61679,2013-02-04,4,BEAUTY,2.0,0
61684,2013-02-04,4,CLEANING,839.0,0
61707,2013-02-04,4,PRODUCE,0.0,0
62042,2013-02-04,5,BEAUTY,6.0,0
62047,2013-02-04,5,CLEANING,1300.0,0
62070,2013-02-04,5,PRODUCE,0.0,0
62240,2013-02-04,6,BEAUTY,2.0,0
62245,2013-02-04,6,CLEANING,1066.0,0
62268,2013-02-04,6,PRODUCE,0.0,0
62273,2013-02-04,7,BEAUTY,5.0,0
62278,2013-02-04,7,CLEANING,988.0,0
62301,2013-02-04,7,PRODUCE,0.0,0
62306,2013-02-04,8,BEAUTY,2.0,0
62311,2013-02-04,8,CLEANING,1195.0,0
62334,2013-02-04,8,PRODUCE,0.0,0
62339,2013-02-04,9,BEAUTY,6.0,0
62344,2013-02-04,9,CLEANING,1711.0,0
62367,2013-02-04,9,PRODUCE,0.0,0
62372,2013-02-05,1,BEAUTY,3.0,0
62377,2013-02-05,1,CLEANING,739.0,0
62400,2013-02-05,1,PRODUCE,0.0,0
62405,2013-02-05,10,BEAUTY,1.0,0
62410,2013-02-05,10,CLEANING,922.0,0
62433,2013-02-05,10,PRODUCE,0.0,0
62735,2013-02-05,2,BEAUTY,5.0,0
62740,2013-02-05,2,CLEANING,834.0,0
62763,2013-02-05,2,PRODUCE,0.0,0
63098,2013-02-05,3,BEAUTY,9.0,0
63103,2013-02-05,3,CLEANING,1556.0,0
63126,2013-02-05,3,PRODUCE,0.0,0
63461,2013-02-05,4,BEAUTY,4.0,0
63466,2013-02-05,4,CLEANING,812.0,0
63489,2013-02-05,4,PRODUCE,0.0,0
63824,2013-02-05,5,BEAUTY,4.0,0
63829,2013-02-05,5,CLEANING,1216.0,0
63852,2013-02-05,5,PRODUCE,0.0,0
64022,2013-02-05,6,BEAUTY,3.0,0
64027,2013-02-05,6,CLEANING,934.0,0
64050,2013-02-05,6,PRODUCE,0.0,0
64055,2013-02-05,7,BEAUTY,1.0,0
64060,2013-02-05,7,CLEANING,959.0,0
64083,2013-02-05,7,PRODUCE,0.0,0
64088,2013-02-05,8,BEAUTY,5.0,0
64093,2013-02-05,8,CLEANING,1179.0,0
64116,2013-02-05,8,PRODUCE,0.0,0
64121,2013-02-05,9,BEAUTY,3.0,0
64126,2013-02-05,9,CLEANING,1653.0,0
64149,2013-02-05,9,PRODUCE,0.0,0
64154,2013-02-06,1,BEAUTY,3.0,0
64159,2013-02-06,1,CLEANING,975.0,0
64182,2013-02-06,1,PRODUCE,0.0,0
64187,2013-02-06,10,BEAUTY,2.0,0
64192,2013-02-06,10,CLEANING,743.0,0
64215,2013-02-06,10,PRODUCE,0.0,0
64517,2013-02-06,2,BEAUTY,3.0,0
64522,2013-02-06,2,CLEANING,816.0,0
64545,2013-02-06,2,PRODUCE,0.0,0
64880,2013-02-06,3,BEAUTY,5.0,0
64885,2013-02-06,3,CLEANING,1841.0,0
64908,2013-02-06,3,PRODUCE,0.0,0
65243,2013-02-06,4,BEAUTY,4.0,0
65248,2013-02-06,4,CLEANING,821.0,0
65271,2013-02-06,4,PRODUCE,0.0,0
65606,2013-02-06,5,BEAUTY,6.0,0
65611,2013-02-06,5,CLEANING,1098.0,0
65634,2013-02-06,5,PRODUCE,0.0,0
65804,2013-02-06,6,BEAUTY,5.0,0
65809,2013-02-06,6,CLEANING,1257.0,0
65832,2013-02-06,6,PRODUCE,0.0,0
65837,2013-02-06,7,BEAUTY,1.0,0
65842,2013-02-06,7,CLEANING,899.0,0
65865,2013-02-06,7,PRODUCE,0.0,0
65870,2013-02-06,8,BEAUTY,3.0,0
65875,2013-02-06,8,CLEANING,1536.0,0
65898,2013-02-06,8,PRODUCE,0.0,0
65903,2013-02-06,9,BEAUTY,5.0,0
65908,2013-02-06,9,CLEANING,1321.0,0
65931,2013-02-06,9,PRODUCE,0.0,0
65936,2013-02-07,1,BEAUTY,1.0,0
65941,2013-02-07,1,CLEANING,627.0,0
65964,2013-02-07,1,PRODUCE,0.0,0
65969,2013-02-07,10,BEAUTY,1.0,0
65974,2013-02-07,10,CLEANING,709.0,0
65997,2013-02-07,10,PRODUCE,0.0,0
66299,2013-02-07,2,BEAUTY,5.0,0
66304,2013-02-07,2,CLEANING,789.0,0
66327,2013-02-07,2,PRODUCE,0.0,0
66662,2013-02-07,3,BEAUTY,6.0,0
66667,2013-02-07,3,CLEANING,1618.0,0
66690,2013-02-07,3,PRODUCE,0.0,0
67025,2013-02-07,4,BEAUTY,5.0,0
67030,2013-02-07,4,CLEANING,639.0,0
67053,2013-02-07,4,PRODUCE,0.0,0
